CITY,SCELL,NCELL,PrC2I9,C2I_Mean,std,SampleCount,WeightedC2I
sanxia,274161-130,253893-0,75,5.16,5.62,74,5550
sanxia,274161-130,253912-2,73,5.3,6.1,88,6424
sanxia,274161-130,253767-0,69,8.06,1.86,98,6762
sanxia,274161-130,253916-2,64,7.24,4.93,562,35968
sanxia,274161-130,253917-2,63,7.41,4.74,166,10458
sanxia,274161-130,124712-2,63,7.11,5.56,716,45108
sanxia,274161-130,253922-0,62,7.88,3.66,96,5952
sanxia,274161-130,253903-2,62,7.13,6.24,68907,4272234
sanxia,274161-130,7401-129,60,7.58,5.62,218,13080
sanxia,274161-130,238397-2,59,7.75,5.55,1699,100241
sanxia,274161-130,253940-2,59,7.96,4.6,282,16638
sanxia,274161-130,238397-1,59,7.86,5.14,600,35400
sanxia,274161-130,253905-1,59,7.86,4.99,1614,95226
sanxia,274161-130,253894-2,58,7.75,5.83,31258,1812964
sanxia,274161-130,253902-0,58,8.49,2.58,106,6148
sanxia,274161-130,15513-128,57,8.1,5.13,20962,1194834
sanxia,274161-130,253939-1,56,8.21,5.39,54396,3046176
sanxia,274161-130,253894-0,55,8.3,5.46,721,39655
sanxia,274161-130,253904-2,54,8.51,4.38,144,7776
sanxia,274161-130,253908-1,52,8.76,6.26,2837,147524
sanxia,274161-130,253939-2,52,8.74,6.71,108,5616
sanxia,274161-130,253906-1,51,8.89,5.47,358,18258
sanxia,274161-130,7400-130,51,8.79,5.71,7655,390405
sanxia,274161-130,253821-1,49,9.08,3.02,71,3479
sanxia,274161-130,253931-2,49,9.08,5.85,3149,154301
sanxia,274161-130,274161-128,48,9.3,5.64,23960,1150080
sanxia,274161-130,124818-0,48,9.36,5.81,26974,1294752
sanxia,274161-130,253934-2,48,9.3,7.34,54,2592
sanxia,274161-130,15113-130,48,9.35,6.28,26505,1272240
sanxia,274161-130,253929-0,47,9.64,8.03,505,23735
sanxia,274161-130,253914-2,47,9.43,6.18,1126,52922
sanxia,274161-130,15125-129,47,9.54,6.95,175,8225
sanxia,274161-130,15513-129,46,9.69,6.2,70409,3238814
sanxia,274161-130,124898-1,41,10.39,6.3,364,14924
sanxia,274161-130,253800-1,41,9.66,3.05,122,5002
sanxia,274161-130,253907-2,40,10.78,7.3,54,2160
sanxia,274161-130,253783-2,35,11.21,5.87,172,6020
sanxia,274161-130,5641-130,34,11.88,6.95,362,12308
sanxia,274161-130,15301-129,32,11.52,5.39,25045,801440
sanxia,274161-130,15322-130,31,12.05,6.2,338,10478
sanxia,274161-130,7401-128,30,12.21,6.11,367,11010
sanxia,274161-130,259655-0,30,10.95,3.66,86,2580
sanxia,274161-130,124695-2,28,12.58,6.13,62,1736
sanxia,274161-130,15117-130,27,12.97,6.43,99,2673
sanxia,274161-130,15311-128,27,12.51,5.6,276,7452
sanxia,274161-130,15322-128,26,12.86,6.01,377,9802
sanxia,274161-130,7199-128,17,14.63,5.89,98,1666
sanxia,274161-130,253891-1,17,11.26,2.33,941,15997
sanxia,274161-130,5660-130,16,14.22,5.29,1028,16448
sanxia,274161-130,253906-0,13,14.29,4.71,51,663
sanxia,274161-130,259723-0,3,17.38,4.55,453,1359
sanxia,274161-130,238379-1,0,23.36,4.01,242,0
sanxia,274161-130,259768-1,0,19.03,3.53,68,0
sanxia,47440-0,15513-128,98,2.24,3.13,346,33908
sanxia,47440-0,124683-0,95,2.84,3.82,220,20900
sanxia,47440-0,15336-129,90,4.27,3.65,10309,927810
sanxia,47440-0,15324-130,84,4.5,4.48,1680,141120
sanxia,47440-0,15324-129,81,4.68,4.98,1176,95256
sanxia,47440-0,124672-0,80,5.88,3.67,66,5280
sanxia,47440-0,15476-128,80,4.17,5.71,324,25920
sanxia,47440-0,15582-128,78,4.96,5.21,206,16068
sanxia,47440-0,273933-129,75,4.91,6.09,386,28950
sanxia,47440-0,5681-129,69,6.15,5.71,68,4692
sanxia,47440-0,15562-128,65,6.64,6.05,78,5070
sanxia,47440-0,15324-128,65,6.77,5.85,5657,367705
sanxia,47440-0,15429-129,64,7.25,4.87,130,8320
sanxia,47440-0,259595-2,51,8.85,4.59,120,6120
sanxia,47440-0,124683-2,50,8.93,6.56,850,42500
sanxia,47440-0,47440-2,49,9.12,6.88,48013,2352637
sanxia,47440-0,253789-2,44,9.83,5.41,190,8360
sanxia,47440-0,253819-1,44,9.84,6.07,1610,70840
sanxia,47440-0,15333-128,42,10.39,6.52,1464,61488
sanxia,47440-0,259595-0,30,12.03,5.67,148,4440
sanxia,47440-0,47440-1,29,12.94,7.09,13718,397822
sanxia,47440-0,253940-2,10,16.28,5.68,426,4260
sanxia,47440-1,124683-1,98,3.06,2.97,126,12348
sanxia,47440-1,15324-130,86,3.24,5.42,590,50740
sanxia,47440-1,15333-128,79,5.2,4.68,164,12956
sanxia,47440-1,124683-0,73,6.14,4.78,4266,311418
sanxia,47440-1,15324-129,70,5.67,6.22,2710,189700
sanxia,47440-1,273933-129,64,6.6,6.58,9998,639872
sanxia,47440-1,124674-0,63,7,5.91,134,8442
sanxia,47440-1,253789-2,61,7.09,6.74,216,13176
sanxia,47440-1,15513-128,58,7.59,7.39,122,7076
sanxia,47440-1,15324-128,56,7.94,7.03,12537,702072
sanxia,47440-1,124683-2,54,8.42,6.58,39712,2144448
sanxia,47440-1,15336-129,52,8.73,5.97,3336,173472
sanxia,47440-1,15476-128,47,9.58,8.29,2800,131600
sanxia,47440-1,15582-128,47,9.59,7.16,58,2726
sanxia,47440-1,5681-129,47,9.34,4.63,82,3854
sanxia,47440-1,15290-129,46,9.42,4.75,3133,144118
sanxia,47440-1,273921-128,45,9.27,2.23,90,4050
sanxia,47440-1,47440-2,44,10.1,6.85,43225,1901900
sanxia,47440-1,253819-1,42,10.42,6.67,1308,54936
sanxia,47440-1,124687-1,40,10.81,6.96,62,2480
sanxia,47440-1,15297-128,39,10.88,6.66,1553,60567
sanxia,47440-1,47440-0,36,11.35,6.77,13589,489204
sanxia,47440-1,259707-0,26,10.41,2.2,54,1404
sanxia,47440-1,253940-2,18,15.32,6.78,224,4032
sanxia,47440-1,47433-0,17,17.94,9.43,70,1190
sanxia,47440-1,259595-0,15,15.19,5.85,395,5925
sanxia,47440-1,253804-2,0,19,3.35,84,0
sanxia,47440-1,15333-129,0,28.53,4.03,110,0
sanxia,47440-1,253939-0,0,21.59,4.84,3850,0
sanxia,47440-2,47446-1,95,4.96,2.47,94,8930
sanxia,47440-2,259655-0,92,3.75,3.68,483,44436
sanxia,47440-2,15297-128,85,5.04,3.8,1880,159800
sanxia,47440-2,15333-128,85,4.63,4.29,6172,524620
sanxia,47440-2,124674-0,82,4.97,4.32,29126,2388332
sanxia,47440-2,7202-130,82,5.24,4.03,164,13448
sanxia,47440-2,15472-128,81,5.27,4.29,741,60021
sanxia,47440-2,15336-129,81,5.27,4.25,73317,5938677
sanxia,47440-2,124672-0,80,5.63,4.08,5739,459120
sanxia,47440-2,15324-130,80,4.77,4.94,14869,1189520
sanxia,47440-2,47446-2,80,5.55,4.1,188,15040
sanxia,47440-2,15324-129,79,4.86,5.05,7407,585153
sanxia,47440-2,124711-2,77,6,4.11,245,18865
sanxia,47440-2,15582-128,77,5.33,4.9,28714,2210978
sanxia,47440-2,15476-128,76,5.35,5.27,2786,211736
sanxia,47440-2,15290-129,73,5.96,5.01,15538,1134274
sanxia,47440-2,47440-1,72,5.99,5.08,9213,663336
sanxia,47440-2,259595-2,72,5.91,5.17,224,16128
sanxia,47440-2,124813-0,72,6.02,5.16,211,15192
sanxia,47440-2,124687-1,71,6.76,3.98,74,5254
sanxia,47440-2,5681-129,71,6.19,5.14,1166,82786
sanxia,47440-2,47440-0,69,6.65,4.84,46039,3176691
sanxia,47440-2,15429-129,68,6.34,5.84,4175,283900
sanxia,47440-2,273933-129,67,6.65,5.4,61497,4120299
sanxia,47440-2,15324-128,64,6.84,6.01,38960,2493440
sanxia,47440-2,259595-0,64,7.2,4.94,16738,1071232
sanxia,47440-2,253789-2,56,8.15,5.7,7432,416192
sanxia,47440-2,124683-2,51,8.89,5.72,69675,3553425
sanxia,47440-2,15315-129,51,8.9,6.05,118,6018
sanxia,47440-2,253934-2,51,8.9,6.4,60,3060
sanxia,47440-2,253819-1,50,9.01,5.26,6795,339750
sanxia,47440-2,5681-128,49,9.08,4.58,74,3626
sanxia,47440-2,253813-2,43,9.84,4.84,739,31777
sanxia,47440-2,47433-1,42,10.27,6,66,2772
sanxia,47440-2,253821-0,40,10.47,5.89,64,2560
sanxia,47440-2,253905-0,37,10.51,4.46,170,6290
sanxia,47440-2,259655-1,33,10.24,2.75,229,7557
sanxia,47440-2,15511-128,28,10.55,2.69,98,2744
sanxia,47440-2,253785-1,25,12.69,5.55,64,1600
sanxia,47440-2,15297-130,22,13.9,6.24,84,1848
sanxia,47440-2,253940-2,15,14.18,5.07,1440,21600
sanxia,47443-0,124673-0,99,3.39,2.42,124,12276
sanxia,47443-0,253901-0,92,4,3.59,70,6440
sanxia,47443-0,124812-1,66,6.87,5.3,894,59004
sanxia,47443-0,124673-1,62,7.51,4.93,11613,720006
sanxia,47443-0,124812-0,60,7.9,4.49,194,11640
sanxia,47443-0,124673-2,59,7.77,5.49,4620,272580
sanxia,47443-0,259778-0,57,7.88,6.15,46559,2653863
sanxia,47443-0,15513-128,56,8,6.46,134632,7539392
sanxia,47443-0,253917-2,54,8.46,4.78,5510,297540
sanxia,47443-0,253905-2,54,8.46,6.08,59544,3215376
sanxia,47443-0,7201-128,52,8.76,5.15,608,31616
sanxia,47443-0,124711-2,51,8.88,6.31,3046,155346
sanxia,47443-0,253786-0,51,8.91,5.14,256,13056
sanxia,47443-0,253901-2,50,9,6.01,108467,5423350
sanxia,47443-0,15476-128,48,9.31,6.33,19864,953472
sanxia,47443-0,253819-1,43,9.81,4.91,7471,321253
sanxia,47443-0,5691-128,42,10.16,5.82,25394,1066548
sanxia,47443-0,7202-129,42,10.46,7.22,184,7728
sanxia,47443-0,5641-128,36,11.04,5.88,674,24264
sanxia,47443-0,259598-2,34,11.24,5.61,768,26112
sanxia,47443-0,47443-2,33,13.09,9.43,252,8316
sanxia,47443-0,47443-1,33,11.94,6.73,9960,328680
sanxia,47443-0,47444-1,28,12.98,6.91,4088,114464
sanxia,47443-0,15121-129,28,12.22,5.58,2034,56952
sanxia,47443-0,253939-2,23,12.37,4.58,92,2116
sanxia,47443-0,15310-128,19,13.62,5.33,488,9272
sanxia,47443-0,253913-2,8,16.03,4.98,64,512
sanxia,47443-0,47459-0,7,15.75,4.68,290,2030
sanxia,47443-0,253796-2,6,17.55,5.35,62,372
sanxia,47443-0,7401-130,5,15.96,4.26,56,280
sanxia,47443-0,259655-1,4,17.49,4.7,102,408
sanxia,47443-0,253930-130,3,17.27,4.37,74,222
sanxia,47443-0,259779-2,1,17.57,3.78,92,92
sanxia,47443-0,253927-0,1,19.23,4.7,62,62
sanxia,47443-0,259658-2,1,18.4,4.21,84,84
sanxia,47443-0,253790-2,1,19.29,4.17,262,262
sanxia,47443-0,253896-2,0,18.7,3.25,60,0
sanxia,47443-0,253902-1,0,20.25,3.88,80,0
sanxia,47443-0,253768-2,0,21.8,4.46,198,0
sanxia,47443-1,47444-1,100,5.43,1.18,28,2800
sanxia,47443-1,253903-2,96,3.36,3.24,3858,370368
sanxia,47443-1,47443-0,93,4.33,3.19,17260,1605180
sanxia,47443-1,47443-2,89,3.49,4.48,64494,5739966
sanxia,47443-1,253917-2,87,3.68,4.67,82,7134
sanxia,47443-1,7401-128,87,4.36,4.06,24090,2095830
sanxia,47443-1,15121-129,84,4.61,4.49,66,5544
sanxia,47443-1,259778-2,79,4.86,5.06,3820,301780
sanxia,47443-1,15322-130,72,5.12,6.69,34,2448
sanxia,47443-1,7401-129,71,5.82,5.89,22,1562
sanxia,47443-1,259598-2,71,6.36,4.69,180,12780
sanxia,47443-1,5641-130,69,5.91,6.16,90,6210
sanxia,47443-1,15513-128,67,6.59,5.47,42400,2840800
sanxia,47443-1,253901-2,61,7.35,6.07,12544,765184
sanxia,47443-1,253905-2,51,8.81,5.9,4122,210222
sanxia,47443-1,253810-1,40,9.7,2.79,20,800
sanxia,47443-1,253903-0,39,11.04,7.16,1640,63960
sanxia,47443-1,15476-128,38,10.56,5.31,212,8056
sanxia,47443-1,5641-128,23,13.97,6.66,2430,55890
sanxia,47443-1,15579-130,1,16.85,3.15,40,40
sanxia,47443-2,124695-1,99,1.35,3.43,362,35838
sanxia,47443-2,253796-0,99,2.48,2.64,2079,205821
sanxia,47443-2,15539-128,99,2.81,2.84,464,45936
sanxia,47443-2,7401-129,98,2.14,3.31,4647,455406
sanxia,47443-2,5641-130,96,3.78,3.02,374,35904
sanxia,47443-2,124911-1,96,1.95,4.14,3661,351456
sanxia,47443-2,253792-1,95,2.34,3.93,192,18240
sanxia,47443-2,15512-129,94,5.85,2.07,122,11468
sanxia,47443-2,124677-0,93,1.52,5.14,3767,350331
sanxia,47443-2,15512-128,90,2.88,4.88,202,18180
sanxia,47443-2,253771-2,89,4.56,3.61,1878,167142
sanxia,47443-2,15322-130,88,3.53,4.69,280,24640
sanxia,47443-2,15125-129,87,2.57,5.67,168,14616
sanxia,47443-2,259598-2,86,6.1,2.73,2980,256280
sanxia,47443-2,253796-1,85,4.91,3.96,572,48620
sanxia,47443-2,253771-0,82,4.37,5.02,3400,278800
sanxia,47443-2,47443-1,82,5.42,3.97,70581,5787642
sanxia,47443-2,15113-130,81,4.95,4.65,380,30780
sanxia,47443-2,47459-0,81,4.92,4.69,214,17334
sanxia,47443-2,253903-0,79,5.69,4.02,466,36814
sanxia,47443-2,15121-129,75,6.08,4.27,18055,1354125
sanxia,47443-2,124677-2,73,6.73,3.71,66,4818
sanxia,47443-2,15121-130,72,7.51,2.55,150,10800
sanxia,47443-2,253786-0,72,6.12,5.05,84,6048
sanxia,47443-2,124812-1,72,6.11,5.01,296,21312
sanxia,47443-2,253917-2,71,6.5,4.59,2118,150378
sanxia,47443-2,124673-2,71,6.83,4.01,3931,279101
sanxia,47443-2,253771-1,70,6.69,4.46,17928,1254960
sanxia,47443-2,47443-0,70,6.58,4.65,366,25620
sanxia,47443-2,47434-2,70,6.08,5.71,610,42700
sanxia,47443-2,7401-128,70,6.4,4.98,49639,3474730
sanxia,47443-2,7401-130,69,6.6,4.74,27302,1883838
sanxia,47443-2,253903-2,68,6.65,5.06,3645,247860
sanxia,47443-2,124683-2,68,6.72,4.83,368,25024
sanxia,47443-2,253901-2,67,7.14,4.34,49588,3322396
sanxia,47443-2,47459-1,67,6.86,4.81,20322,1361574
sanxia,47443-2,15476-128,62,7.31,5.31,21023,1303426
sanxia,47443-2,124677-1,62,7.05,6.51,2043,126666
sanxia,47443-2,15513-130,61,6.89,7.64,2464,150304
sanxia,47443-2,15310-128,61,7.54,5.3,1570,95770
sanxia,47443-2,15511-129,61,7.54,5.12,56,3416
sanxia,47443-2,15513-128,60,7.6,5.36,79136,4748160
sanxia,47443-2,253810-2,59,8.58,1.82,388,22892
sanxia,47443-2,253890-0,55,8.66,2.51,834,45870
sanxia,47443-2,253913-1,55,8.29,5.76,750,41250
sanxia,47443-2,253819-1,52,8.76,4.96,3172,164944
sanxia,47443-2,259723-1,50,9.01,3.03,282,14100
sanxia,47443-2,124818-0,49,9.17,5.43,82,4018
sanxia,47443-2,259778-2,48,9.37,6.67,1676,80448
sanxia,47443-2,259598-0,47,9.31,4.42,124,5828
sanxia,47443-2,253786-1,47,9.38,5.21,186,8742
sanxia,47443-2,5641-128,46,9.66,5.86,1950,89700
sanxia,47443-2,274161-130,45,9.77,6.09,234,10530
sanxia,47443-2,253905-2,41,10.44,6.05,2288,93808
sanxia,47443-2,15469-130,38,10.32,4.51,174,6612
sanxia,47443-2,47459-2,37,10.82,5.62,1210,44770
sanxia,47443-2,253939-2,36,10.78,5.13,558,20088
sanxia,47443-2,124711-2,34,11.06,5.13,1644,55896
sanxia,47443-2,5691-128,30,11.94,5.62,492,14760
sanxia,47443-2,253917-1,22,12.74,4.78,62,1364
sanxia,47443-2,124675-2,18,13.41,4.73,64,1152
sanxia,47443-2,253906-1,5,13,2.36,68,340
sanxia,47443-2,15579-130,4,16.77,4.56,124,496
sanxia,47443-2,253768-0,1,19.66,4.41,200,200
sanxia,47443-2,253909-2,0,20.14,3.88,74,0
sanxia,47443-2,253913-0,0,20.62,3.61,286,0
sanxia,47444-0,15336-129,100,1.66,1.99,392,39200
sanxia,47444-0,15310-128,95,3.15,3.62,202,19190
sanxia,47444-0,124673-0,93,3.02,4.06,230,21390
sanxia,47444-0,15510-128,92,2.85,4.43,10658,980536
sanxia,47444-0,259654-0,90,3.86,3.98,4582,412380
sanxia,47444-0,15513-128,88,3.88,4.38,3526,310288
sanxia,47444-0,47444-2,84,4.57,4.49,36534,3068856
sanxia,47444-0,124813-0,82,4.85,4.47,710,58220
sanxia,47444-0,15121-128,81,5.14,4.46,422,34182
sanxia,47444-0,15472-129,80,3.69,6.32,332,26560
sanxia,47444-0,5691-128,77,4.02,6.78,262,20174
sanxia,47444-0,253929-1,76,6,4.18,776,58976
sanxia,47444-0,15511-128,74,5.61,5.25,210,15540
sanxia,47444-0,15583-129,74,5.87,4.92,1114,82436
sanxia,47444-0,259655-1,74,4.89,6.3,112,8288
sanxia,47444-0,15476-128,74,5.57,5.23,11718,867132
sanxia,47444-0,7201-128,73,5.82,5.19,110,8030
sanxia,47444-0,274161-129,73,6.16,4.73,610,44530
sanxia,47444-0,15290-129,72,4.58,7.4,744,53568
sanxia,47444-0,259595-1,72,5.98,5.17,2234,160848
sanxia,47444-0,7202-128,71,6.15,5.02,2056,145976
sanxia,47444-0,124711-2,65,6.15,7.4,1530,99450
sanxia,47444-0,259595-2,61,7.41,5.53,6768,412848
sanxia,47444-0,253934-2,61,7.05,7.18,814,49654
sanxia,47444-0,253929-0,59,7.89,5,1474,86966
sanxia,47444-0,253819-1,59,7.42,6.69,566,33394
sanxia,47444-0,7202-130,57,7.91,5.84,16472,938904
sanxia,47444-0,259598-2,54,8.27,7.54,2724,147096
sanxia,47444-0,47444-1,53,8.73,4.17,10660,564980
sanxia,47444-0,259654-2,53,8.5,6,56,2968
sanxia,47444-0,124683-2,51,8.92,5.9,6522,332622
sanxia,47444-0,259654-1,48,9.31,6.59,598,28704
sanxia,47444-0,124687-1,45,9.76,6.28,164,7380
sanxia,47444-0,273933-129,42,10.21,6,198,8316
sanxia,47444-0,124673-2,27,12.09,5.16,810,21870
sanxia,47444-1,253771-0,96,3.52,3.1,2015,193440
sanxia,47444-1,7201-128,90,2.33,5.28,72,6480
sanxia,47444-1,47443-0,88,4.17,4.07,802,70576
sanxia,47444-1,253819-1,86,5.33,3.4,710,61060
sanxia,47444-1,124812-1,83,5.61,3.52,11134,924122
sanxia,47444-1,7202-129,82,5.64,3.68,4532,371624
sanxia,47444-1,47459-0,77,5.18,5.2,68,5236
sanxia,47444-1,253901-0,73,6.16,4.63,76,5548
sanxia,47444-1,124812-0,73,6.66,3.74,9214,672622
sanxia,47444-1,7202-128,73,6.05,4.91,15128,1104344
sanxia,47444-1,124673-1,72,6.31,4.57,406,29232
sanxia,47444-1,47444-2,72,5.09,6.79,3036,218592
sanxia,47444-1,15476-128,70,5.77,6.19,7679,537530
sanxia,47444-1,253901-2,68,6.76,4.86,1514,102952
sanxia,47444-1,124711-2,67,6.37,5.97,5152,345184
sanxia,47444-1,15513-128,66,7.06,4.65,8382,553212
sanxia,47444-1,47444-0,63,7.32,5.03,1918,120834
sanxia,47444-1,7202-130,62,7.16,5.78,55052,3413224
sanxia,47444-1,259598-2,61,7.25,6.08,1326,80886
sanxia,47444-1,124673-2,60,7.52,6.09,43212,2592720
sanxia,47444-1,253905-2,57,8.43,3.33,390,22230
sanxia,47444-1,259595-2,56,8.01,6.06,176,9856
sanxia,47444-1,5691-128,56,8.16,5.34,128,7168
sanxia,47444-1,124673-0,54,7.99,9.06,598,32292
sanxia,47444-1,124683-2,53,8.51,6.14,1500,79500
sanxia,47444-1,15472-129,46,9.69,6.44,946,43516
sanxia,47444-1,15510-128,46,9.67,6.62,3276,150696
sanxia,47444-1,259654-2,45,9.94,6.99,1036,46620
sanxia,47444-1,15583-129,43,10.54,8.26,292,12556
sanxia,47444-1,253934-2,40,10.99,7.92,262,10480
sanxia,47444-1,259654-1,39,11.01,7.23,288,11232
sanxia,47444-1,273933-129,34,11.49,6.07,570,19380
sanxia,47444-1,15121-128,25,13.72,7.16,1116,27900
sanxia,47444-1,124813-0,21,13.29,5.27,236,4956
sanxia,47444-1,124911-2,5,17.44,5.11,82,410
sanxia,47444-1,15125-128,1,20.98,4.81,116,116
sanxia,47444-2,253795-1,100,4.81,1.51,62,6200
sanxia,47444-2,253941-2,100,-1.55,3.41,76,7600
sanxia,47444-2,7203-130,100,1.79,2.68,13371,1337100
sanxia,47444-2,253777-1,100,4.89,1.13,54,5400
sanxia,47444-2,253788-2,99,4.26,2.13,68,6732
sanxia,47444-2,124683-1,98,4.03,2.44,152,14896
sanxia,47444-2,253772-0,98,1.27,3.65,66,6468
sanxia,47444-2,253774-2,98,4,2.49,84,8232
sanxia,47444-2,253821-1,98,3.32,2.81,278,27244
sanxia,47444-2,253797-0,96,3.22,3.29,536,51456
sanxia,47444-2,7202-128,96,4.44,2.63,196,18816
sanxia,47444-2,253785-1,95,1.65,4.54,254,24130
sanxia,47444-2,15472-130,95,3.95,3.14,12395,1177525
sanxia,47444-2,124912-0,94,4.99,2.51,228,21432
sanxia,47444-2,253820-0,94,2.31,4.22,1458,137052
sanxia,47444-2,259778-0,94,5.79,2.11,84,7896
sanxia,47444-2,253934-0,94,5.07,2.46,58,5452
sanxia,47444-2,15429-130,93,3.54,3.63,1766,164238
sanxia,47444-2,253808-0,93,4.77,2.88,70,6510
sanxia,47444-2,15474-130,93,2.68,4.25,5618,522474
sanxia,47444-2,253818-1,92,4.72,3.11,4656,428352
sanxia,47444-2,253786-2,92,3.13,4.18,76,6992
sanxia,47444-2,253819-2,91,5.88,2.37,66,6006
sanxia,47444-2,124685-1,91,0.76,6.19,74,6734
sanxia,47444-2,124812-2,91,3.59,4.09,1572,143052
sanxia,47444-2,15306-129,91,5.67,2.51,66,6006
sanxia,47444-2,15429-128,91,5.16,2.82,90,8190
sanxia,47444-2,124694-2,91,4,3.74,1328,120848
sanxia,47444-2,253794-1,91,4.3,3.56,3680,334880
sanxia,47444-2,124818-1,90,5.85,2.46,78,7020
sanxia,47444-2,253804-2,90,1.41,5.87,74,6660
sanxia,47444-2,15471-129,90,4.9,3.26,180,16200
sanxia,47444-2,15510-130,89,5.12,3.19,306,27234
sanxia,47444-2,253914-2,89,2.86,4.99,114,10146
sanxia,47444-2,124813-1,88,4.44,3.8,1730,152240
sanxia,47444-2,253820-1,88,3.38,4.73,612,53856
sanxia,47444-2,253930-129,87,5.88,2.78,98,8526
sanxia,47444-2,259598-1,87,5.58,3.05,274,23838
sanxia,47444-2,124812-1,86,4.27,4.41,956,82216
sanxia,47444-2,253794-0,85,3.43,5.4,92,7820
sanxia,47444-2,253912-2,85,5.94,2.92,68,5780
sanxia,47444-2,253935-2,84,3.96,5.1,52,4368
sanxia,47444-2,273928-129,84,6.33,2.67,66,5544
sanxia,47444-2,253820-2,83,4.29,4.85,820,68060
sanxia,47444-2,253783-1,83,5.83,3.37,444,36852
sanxia,47444-2,253797-2,83,3.59,5.78,506,41998
sanxia,47444-2,253780-0,82,2.6,6.87,90,7380
sanxia,47444-2,253773-0,82,5.25,4.18,88,7216
sanxia,47444-2,253785-0,82,3.98,5.49,194,15908
sanxia,47444-2,253783-0,82,5.84,3.47,5905,484210
sanxia,47444-2,15474-128,82,3.91,5.48,550,45100
sanxia,47444-2,124694-1,81,4.56,4.98,188,15228
sanxia,47444-2,7203-128,81,5.08,4.53,1836,148716
sanxia,47444-2,124672-2,80,5.31,4.42,285,22800
sanxia,47444-2,253824-0,80,5.09,4.66,160,12800
sanxia,47444-2,253799-2,80,5.61,4.06,62,4960
sanxia,47444-2,253932-2,80,4.7,5.21,210,16800
sanxia,47444-2,253791-1,80,5.32,4.41,222,17760
sanxia,47444-2,124685-0,80,5.39,4.2,88,7040
sanxia,47444-2,124694-0,79,4.26,5.96,2874,227046
sanxia,47444-2,253941-0,79,5.87,3.81,140,11060
sanxia,47444-2,259779-1,79,5.17,4.66,94,7426
sanxia,47444-2,7203-129,79,5.59,4.14,2554,201766
sanxia,47444-2,253768-1,78,6,3.83,68,5304
sanxia,47444-2,124815-1,77,5.62,4.58,52,4004
sanxia,47444-2,15474-129,77,4.22,6.49,64,4928
sanxia,47444-2,47441-1,77,6.15,3.8,362,27874
sanxia,47444-2,15511-130,77,5.79,4.43,76,5852
sanxia,47444-2,259682-2,76,6.1,4.18,2296,174496
sanxia,47444-2,253923-2,76,6.06,4.11,72,5472
sanxia,47444-2,259660-0,76,7.07,2.72,56,4256
sanxia,47444-2,15336-130,75,5.22,5.51,54,4050
sanxia,47444-2,15560-129,75,5.97,4.43,66,4950
sanxia,47444-2,7204-128,74,4.99,6.29,456,33744
sanxia,47444-2,15512-129,74,5.32,5.64,272,20128
sanxia,47444-2,47434-0,74,6.85,3.31,54,3996
sanxia,47444-2,124695-1,73,5.45,5.8,128,9344
sanxia,47444-2,253893-2,73,3.62,8.91,52,3796
sanxia,47444-2,253813-2,72,6.24,4.75,58,4176
sanxia,47444-2,253940-0,72,5.99,5.27,430,30960
sanxia,47444-2,253774-0,72,6.47,4.24,64,4608
sanxia,47444-2,253791-2,72,5.86,5.4,320,23040
sanxia,47444-2,124911-0,71,6.08,5.3,278,19738
sanxia,47444-2,15578-128,71,6.97,3.71,432,30672
sanxia,47444-2,259654-0,71,5.85,5.68,9812,696652
sanxia,47444-2,253927-2,70,6.18,5.43,98,6860
sanxia,47444-2,253800-0,70,6.15,5.56,320,22400
sanxia,47444-2,253776-0,70,6.45,4.85,84,5880
sanxia,47444-2,259595-2,69,6.28,5.39,20359,1404771
sanxia,47444-2,47446-2,69,6.12,5.83,1502,103638
sanxia,47444-2,253941-1,69,6.71,4.66,248,17112
sanxia,47444-2,15310-128,68,6.38,5.72,1328,90304
sanxia,47444-2,15582-129,68,6.24,5.76,348,23664
sanxia,47444-2,253797-1,68,6.37,5.51,70,4760
sanxia,47444-2,15291-130,67,6.76,4.99,84,5628
sanxia,47444-2,124673-0,67,6.45,5.87,62,4154
sanxia,47444-2,253813-0,67,6.35,6.11,264,17688
sanxia,47444-2,124687-0,67,7.28,3.98,58,3886
sanxia,47444-2,259598-2,67,6.72,5.06,1168,78256
sanxia,47444-2,253901-2,66,6.25,6.46,144,9504
sanxia,47444-2,273933-129,66,7.18,4.45,3438,226908
sanxia,47444-2,259655-1,65,7.27,4.63,66,4290
sanxia,47444-2,274161-129,65,6.42,6.84,66,4290
sanxia,47444-2,273928-130,65,7.16,4.76,88,5720
sanxia,47444-2,15562-128,64,6.15,7.68,66,4224
sanxia,47444-2,253799-0,64,7.08,5.17,78,4992
sanxia,47444-2,253939-0,63,6.63,7.08,70,4410
sanxia,47444-2,124711-2,62,7.29,5.49,2830,175460
sanxia,47444-2,124813-2,62,7.32,5.51,5540,343480
sanxia,47444-2,15583-129,62,6.98,6.49,4198,260276
sanxia,47444-2,253929-0,61,7.32,5.94,114,6954
sanxia,47444-2,47433-0,61,7.4,5.87,70,4270
sanxia,47444-2,15583-128,61,7.24,6.46,2570,156770
sanxia,47444-2,253792-0,60,7.71,5.32,160,9600
sanxia,47444-2,124813-0,60,7.32,6.5,36354,2181240
sanxia,47444-2,15290-129,60,7.91,4.47,590,35400
sanxia,47444-2,15510-128,59,7.48,6.44,5978,352702
